trial_id,mean_accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.type.deap_crossover_kwargs,config.type.deap_crossover_method,config.type.deap_mutation_operator,config.type.doomsday_population_ratio,config.type.doomsday_replace_with_random_prob,config.type.enemy_number,config.type.mating_num,config.type.patience,config.type.population_size,config.type.survivor_pool,config.type.survivor_selection_method,config.type.tournament_method,config.type.type,config.type.deap_mutation_kwargs.indpb,config.type.deap_mutation_kwargs.mu,config.type.deap_mutation_kwargs.sigma,config.type.tournament_kwargs.k,config.type.tournament_kwargs.tournsize
eff095c6,18.48434669651501,1852.7376790046692,True,,,1,58a9e1009c68457888642e7d86e71245,2021-10-17_10-22-08,1634458928,1852.7376790046692,35594,EPNLHOOW0187,192.168.100.70,1852.7376790046692,0,1,"21_deap_crossover_kwargs=0.62404,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.61248,doomsday_replace_with_random_prob=0.046928,enemy_number=(3, 7, 8),mating_num=10,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.624038280398888,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.6124767857504431,0.0469277413003574,"(3, 7, 8)",10,2,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.8,0,1,4,
0046ab40,15.230276863157153,831.2499239444733,True,,,1,a6b85820138843c79e4138038330f638,2021-10-17_10-05-56,1634457956,831.2499239444733,35605,EPNLHOOW0187,192.168.100.70,831.2499239444733,0,1,"22_deap_crossover_kwargs=0.9663,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.87409,doomsday_replace_with_random_prob=0.015027,enemy_number=(6, 7, 8),mating_num=10,patience=6,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.9663022050790648,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.874088735012641,0.015027181021549818,"(6, 7, 8)",10,6,30,offspring,<function selBest at 0x12ad39dc0>,<function selProportional at 0x12ad39ee0>,proportional,0.3,0,1,4,
1e26104c,1.9757320696038818,877.0791578292847,True,,,1,5d383a4057914e2abbdd6e8f5bddef36,2021-10-17_10-07-44,1634458064,877.0791578292847,35614,EPNLHOOW0187,192.168.100.70,877.0791578292847,0,1,"23_deap_crossover_kwargs=0.18306,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.050891,doomsday_replace_with_random_prob=0.22931,enemy_number=(1, 4, 8),mating_num=8,patience=5,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.18306388422054648,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.05089148692740081,0.2293139199549722,"(1, 4, 8)",8,5,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.8,0,1,2,
42d08198,20.5514261131219,1822.7444190979004,True,,,1,e0150a67a52e448da0e3a5ffd009d7cd,2021-10-17_10-24-07,1634459047,1822.7444190979004,35638,EPNLHOOW0187,192.168.100.70,1822.7444190979004,0,1,"24_deap_crossover_kwargs=0.59591,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.51571,doomsday_replace_with_random_prob=0.69379,enemy_number=(3, 7, 8),mating_num=8,patience=3,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.5959133037487376,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.515706670029602,0.6937857758658971,"(3, 7, 8)",8,3,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.3,0,1,2,
58a484b0,13.141551631309596,1318.955914735794,True,,,1,5c4c0a5e1e174c5c934fff26adaffa88,2021-10-17_10-19-29,1634458769,1318.955914735794,35771,EPNLHOOW0187,192.168.100.70,1318.955914735794,0,1,"25_deap_crossover_kwargs=0.1878,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.81996,doomsday_replace_with_random_prob=0.60703,enemy_number=(6, 7, 8),mating_num=6,patience=6,population_size=70,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.18780187865903022,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.8199583118883624,0.6070307987093286,"(6, 7, 8)",6,6,70,offspring,<function selBest at 0x12ad39dc0>,<function selProportional at 0x12ad39ee0>,proportional,0.3,0,1,4,
def2e1d8,-0.07684941075494792,1835.8590788841248,True,,,1,226d7e7238ce4b31b98a130553496d72,2021-10-17_10-31-12,1634459472,1835.8590788841248,36097,EPNLHOOW0187,192.168.100.70,1835.8590788841248,0,1,"26_deap_crossover_kwargs=0.5216,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.58377,doomsday_replace_with_random_prob=0.85769,enemy_number=(2, 4, 8),mating_num=10,patience=5,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.5215968580862673,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.5837673870139067,0.8576932228277663,"(2, 4, 8)",10,5,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.3,0,1,4,10.0
4e68ceb0,-6.143962120093764,966.5982027053833,True,,,1,cef6b2c12ec345efb35463ac36527e7e,2021-10-17_10-22-06,1634458926,966.5982027053833,36139,EPNLHOOW0187,192.168.100.70,966.5982027053833,0,1,"27_deap_crossover_kwargs=0.10449,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.048364,doomsday_replace_with_random_prob=0.98817,enemy_number=(2, 4, 8),mating_num=1,patience=5,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.10449016140687283,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.04836363797528631,0.9881734330766576,"(2, 4, 8)",1,5,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.2,0,1,4,10.0
0ec0dd9c,9.221084612357545,695.2561089992523,True,,,1,431134759984452088b68065abe4d934,2021-10-17_10-19-22,1634458762,695.2561089992523,36177,EPNLHOOW0187,192.168.100.70,695.2561089992523,0,1,"28_deap_crossover_kwargs=0.79979,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.48255,doomsday_replace_with_random_prob=0.28186,enemy_number=(6, 7, 8),mating_num=4,patience=5,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.7997854068269936,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.4825475337768591,0.281856650044588,"(6, 7, 8)",4,5,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.2,0,1,2,
4eee1678,6.374502402791231,1345.939913034439,True,,,1,520e020430e74df1acf9380f09777bd1,2021-10-17_10-41-51,1634460111,1345.939913034439,36451,EPNLHOOW0187,192.168.100.70,1345.939913034439,0,1,"29_deap_crossover_kwargs=0.01305,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.98892,doomsday_replace_with_random_prob=0.30442,enemy_number=(2, 4, 8),mating_num=8,patience=3,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.013050359292080517,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.9889245508341478,0.3044171531069819,"(2, 4, 8)",8,3,30,offspring,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.2,0,1,4,10.0
ef26acd0,14.528235833552728,1720.3345799446106,True,,,1,56926d7e8bb448548f8b500256bf89e2,2021-10-17_10-48-12,1634460492,1720.3345799446106,36480,EPNLHOOW0187,192.168.100.70,1720.3345799446106,0,1,"30_deap_crossover_kwargs=0.50798,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.99171,doomsday_replace_with_random_prob=0.13341,enemy_number=(3, 7, 8),mating_num=9,patience=1,population_size=30,survivor_pool=all,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.5079839517884847,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.9917083274737026,0.13340750424642175,"(3, 7, 8)",9,1,30,all,<function selBest at 0x12ad39dc0>,<function selProportional at 0x12ad39ee0>,proportional,0.8,0,1,2,
f2e155dc,2.3857028984347615,1554.3255140781403,True,,,1,6e3ec05d923a4ceb9c04838821975511,2021-10-17_10-48-02,1634460482,1554.3255140781403,36542,EPNLHOOW0187,192.168.100.70,1554.3255140781403,0,1,"31_deap_crossover_kwargs=0.45121,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.49801,doomsday_replace_with_random_prob=0.24934,enemy_number=(2, 4, 8),mating_num=10,patience=6,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.4512056816899202,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.49800917502510667,0.24933727973852998,"(2, 4, 8)",10,6,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.8,0,1,4,10.0
509f35ea,17.507578459697037,787.1971619129181,True,,,1,9b853d45e427414eb3724f2b0969d7dd,2021-10-17_10-35-17,1634459717,787.1971619129181,36547,EPNLHOOW0187,192.168.100.70,787.1971619129181,0,1,"32_deap_crossover_kwargs=0.0026893,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.39002,doomsday_replace_with_random_prob=0.88011,enemy_number=(2, 4, 8),mating_num=2,patience=3,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.0026892714151402763,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.390021238875139,0.880110680019359,"(2, 4, 8)",2,3,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.3,0,1,4,10.0
51968c3c,14.884959034838625,769.817321062088,True,,,1,3a643672fb744b3e8c81179def3cf9b9,2021-10-17_10-36-38,1634459798,769.817321062088,36576,EPNLHOOW0187,192.168.100.70,769.817321062088,0,1,"33_deap_crossover_kwargs=0.98365,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.033518,doomsday_replace_with_random_prob=0.42446,enemy_number=(1, 4, 8),mating_num=1,patience=7,population_size=70,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.9836532765733165,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.033517878435866344,0.42445735096548376,"(1, 4, 8)",1,7,70,offspring,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.6,0,1,4,
8c13f0e8,22.530002008897135,702.8583850860596,True,,,1,b3de37692cb64bdcade041227139a389,2021-10-17_10-35-52,1634459752,702.8583850860596,36584,EPNLHOOW0187,192.168.100.70,702.8583850860596,0,1,"34_deap_crossover_kwargs=0.15965,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.78987,doomsday_replace_with_random_prob=0.055597,enemy_number=(6, 7, 8),mating_num=6,patience=3,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.1596549658319653,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.7898710553477784,0.05559669587664403,"(6, 7, 8)",6,3,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.3,0,1,2,
988d2fd8,-6.168197450310004,1290.9563300609589,True,,,1,796c398fd799432388488e484eda4e96,2021-10-17_10-52-46,1634460766,1290.9563300609589,37018,EPNLHOOW0187,192.168.100.70,1290.9563300609589,0,1,"35_deap_crossover_kwargs=0.24597,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.58215,doomsday_replace_with_random_prob=0.99498,enemy_number=(2, 4, 8),mating_num=8,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.24597064432847565,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.5821473722209864,0.9949840122743998,"(2, 4, 8)",8,2,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.2,0,1,4,10.0
965697bc,17.607761860071633,741.8900480270386,True,,,1,9d088b52a24b472e91e3089b0b4c7653,2021-10-17_10-46-43,1634460403,741.8900480270386,37062,EPNLHOOW0187,192.168.100.70,741.8900480270386,0,1,"36_deap_crossover_kwargs=0.3153,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.60138,doomsday_replace_with_random_prob=0.59687,enemy_number=(6, 7, 8),mating_num=7,patience=6,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.31530017356199636,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.6013783667507228,0.596871222038096,"(6, 7, 8)",7,6,30,offspring,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.3,0,1,4,
04e9412a,8.390392727479796,2347.256947040558,True,,,1,e5d9ba5eab654db8b61c1ba75957833a,2021-10-17_11-14-27,1634462067,2347.256947040558,37074,EPNLHOOW0187,192.168.100.70,2347.256947040558,0,1,"37_deap_crossover_kwargs=0.49584,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.36898,doomsday_replace_with_random_prob=0.3092,enemy_number=(1, 2, 3),mating_num=4,patience=8,population_size=70,survivor_pool=all,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.49584354061309166,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.3689790248759638,0.3092014634612262,"(1, 2, 3)",4,8,70,all,<function selBest at 0x12ad39dc0>,<function selProportional at 0x12ad39ee0>,proportional,0.8,0,1,2,
283a4e80,-3.426196859316459,916.8046457767487,True,,,1,b3d885cf05f44e8b82cfb65e218901d9,2021-10-17_10-51-12,1634460672,916.8046457767487,37088,EPNLHOOW0187,192.168.100.70,916.8046457767487,0,1,"38_deap_crossover_kwargs=0.50928,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.1583,doomsday_replace_with_random_prob=0.71263,enemy_number=(1, 5, 6),mating_num=4,patience=8,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournsize=4,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.5092771054994005,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.15830296129348292,0.7126315207652376,"(1, 5, 6)",4,8,30,offspring,<function selBest at 0x12ad39dc0>,<function selTournament at 0x12ad39e50>,tournament,0.2,0,1,2,4.0
3d0acef2,-0.8997930548034155,978.8417401313782,True,,,1,2abdb15f64e741d2b1e332e4e2a26e17,2021-10-17_10-53-00,1634460780,978.8417401313782,37118,EPNLHOOW0187,192.168.100.70,978.8417401313782,0,1,"39_deap_crossover_kwargs=0.65381,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.65217,doomsday_replace_with_random_prob=0.83164,enemy_number=(1, 4, 8),mating_num=9,patience=2,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.6538091896798357,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.6521695973076824,0.8316354985670068,"(1, 4, 8)",9,2,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.2,0,1,2,
586c2eb6,3.605821770270284,794.617861032486,True,,,1,5393265f27c84cb49808418159d93196,2021-10-17_10-55-09,1634460909,794.617861032486,37272,EPNLHOOW0187,192.168.100.70,794.617861032486,0,1,"40_deap_crossover_kwargs=0.097952,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.8,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.8922,doomsday_replace_with_random_prob=0.002586,enemy_number=(2, 4, 8),mating_num=1,patience=6,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.09795198390633725,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.8921993394882372,0.0025860142062086866,"(2, 4, 8)",1,6,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.8,0,1,4,10.0
12f9664a,8.394292844043523,1162.0214440822601,True,,,1,08bf1351407c4715850d8107ce31b07a,2021-10-17_11-06-08,1634461568,1162.0214440822601,37403,EPNLHOOW0187,192.168.100.70,1162.0214440822601,0,1,"41_deap_crossover_kwargs=0.62493,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.31767,doomsday_replace_with_random_prob=0.73603,enemy_number=(2, 4, 8),mating_num=7,patience=7,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=4,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.6249328698196355,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.3176662709662265,0.7360293827867146,"(2, 4, 8)",7,7,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.3,0,1,2,4.0
c0bd64d4,13.688666484309246,789.2627701759338,True,,,1,8ff947ab27d74c07a4ab62a0086c6040,2021-10-17_11-01-14,1634461274,789.2627701759338,37420,EPNLHOOW0187,192.168.100.70,789.2627701759338,0,1,"42_deap_crossover_kwargs=0.82112,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.14436,doomsday_replace_with_random_prob=0.1695,enemy_number=(3, 7, 8),mating_num=1,patience=5,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.8211165125855282,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.14436459738793384,0.16950078010190245,"(3, 7, 8)",1,5,30,offspring,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.6,0,1,2,
f05d36f6,14.590936506970218,607.7700588703156,True,,,1,d2abe8ed45e24c2eb443ce90279fbf15,2021-10-17_10-58-22,1634461102,607.7700588703156,37433,EPNLHOOW0187,192.168.100.70,607.7700588703156,0,1,"43_deap_crossover_kwargs=0.9985,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.52352,doomsday_replace_with_random_prob=0.26942,enemy_number=(1, 5, 6),mating_num=5,patience=4,population_size=30,survivor_pool=offspring,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.9985000178374022,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.5235159335742453,0.2694240174057293,"(1, 5, 6)",5,4,30,offspring,<function selBest at 0x12ad39dc0>,<function selTournament at 0x12ad39e50>,tournament,0.2,0,1,4,10.0
f5cfd242,16.09404348693036,1096.0584919452667,True,,,1,89bc2f5daff64ffa914d99381db8da09,2021-10-17_11-09-30,1634461770,1096.0584919452667,37870,EPNLHOOW0187,192.168.100.70,1096.0584919452667,0,1,"44_deap_crossover_kwargs=0.25948,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.33585,doomsday_replace_with_random_prob=0.0032331,enemy_number=(6, 7, 8),mating_num=7,patience=3,population_size=70,survivor_pool=all,survivor_selection_method=<function selBest at 0x12ad39dc0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.2594835161975947,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.3358506372930181,0.00323308839613462,"(6, 7, 8)",7,3,70,all,<function selBest at 0x12ad39dc0>,<function selProportional at 0x12ad39ee0>,proportional,0.3,0,1,4,
611f640e,22.55144924497109,1325.5753350257874,True,,,1,14344c5ec0a64b888cf53942bb869825,2021-10-17_11-14-54,1634462094,1325.5753350257874,37889,EPNLHOOW0187,192.168.100.70,1325.5753350257874,0,1,"45_deap_crossover_kwargs=0.42409,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.3,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.11975,doomsday_replace_with_random_prob=0.18144,enemy_number=(2, 4, 8),mating_num=9,patience=5,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=10,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.42409109056989336,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.1197545120741974,0.18143703802627054,"(2, 4, 8)",9,5,30,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.3,0,1,4,10.0
99b39182,24.07821784432867,634.6620380878448,True,,,1,b65239f0a92949689733f9ec691a6973,2021-10-17_11-03-37,1634461417,634.6620380878448,37906,EPNLHOOW0187,192.168.100.70,634.6620380878448,0,1,"46_deap_crossover_kwargs=0.0014481,deap_crossover_method=<function cxUniform at 0x12ad42670>,indpb=0.6,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.51507,doomsday_replace_with_random_prob=0.39158,enemy_number=(6, 7, 8),mating_num=4,patience=7,population_size=30,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournament_method=<function selProportional at 0x12ad39ee0>,type=proportional",0.0014480531370378302,<function cxUniform at 0x12ad42670>,<function mutGaussian at 0x12ada3790>,0.5150717179598627,0.3915817053601025,"(6, 7, 8)",4,7,30,all,<function selProportional at 0x12ad39ee0>,<function selProportional at 0x12ad39ee0>,proportional,0.6,0,1,2,
a17de7b4,4.490513483343963,1369.5725741386414,True,,,1,8fefb9025cce4210b88c4a89741d2b3d,2021-10-17_11-18-01,1634462281,1369.5725741386414,38032,EPNLHOOW0187,192.168.100.70,1369.5725741386414,0,1,"47_deap_crossover_kwargs=0.76526,deap_crossover_method=<function cx4ParentsCustomUniform at 0x12adac310>,indpb=0.2,mu=0,sigma=1,deap_mutation_operator=<function mutGaussian at 0x12ada3790>,doomsday_population_ratio=0.64364,doomsday_replace_with_random_prob=0.41694,enemy_number=(2, 4, 8),mating_num=3,patience=1,population_size=70,survivor_pool=all,survivor_selection_method=<function selProportional at 0x12ad39ee0>,k=2,tournsize=4,tournament_method=<function selTournament at 0x12ad39e50>,type=tournament",0.7652583535728367,<function cx4ParentsCustomUniform at 0x12adac310>,<function mutGaussian at 0x12ada3790>,0.6436407711832217,0.4169446962513891,"(2, 4, 8)",3,1,70,all,<function selProportional at 0x12ad39ee0>,<function selTournament at 0x12ad39e50>,tournament,0.2,0,1,4,4.0
